chieuDai,chieuNgang,dienTich,Gia/m2,Phongngu,SoTang,PhongTam,Loai,GiayTo,TinhTrangNoiThat,Phuong
14.0,4.4,62.0,2681.25,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông
7.5,3.2,24.0,4080.0,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường an lạc
7.0,4.0,28.0,3645.8333333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông
18.0,4.0,73.0,3076.6666666666665,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình trị đông a
14.0,4.4,62.0,2681.25,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông
15.0,4.0,60.0,5208.333333333333,6,5.0,6.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông
13.0,8.0,91.0,7097.083333333333,5,3.0,4.0,nhà biệt thự,đã có sổ,nội thất cao cấp,phường bình trị đông b
15.0,5.0,78.0,2670.8333333333335,2,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
9.0,4.0,36.0,2777.9166666666665,2,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường tân tạo
15.0,4.0,60.0,3125.0,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hòa
15.0,4.0,60.0,3750.0,4,4.0,6.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà b
14.0,4.0,56.0,3682.9166666666665,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
11.0,4.0,44.0,3589.1666666666665,3,3.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông
15.0,4.0,60.0,3819.5833333333335,5,4.0,6.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà b
14.0,4.4,62.0,2681.25,3,2.0,1.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông
10.0,4.0,40.0,4687.5,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hòa
10.0,4.0,40.0,2083.3333333333335,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường tân tạo a
8.0,4.0,32.0,2474.1666666666665,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà b
6.0,4.5,27.0,4243.75,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông
22.0,7.2,144.0,3327.5,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình hưng hoà a
14.5,4.0,58.0,4454.166666666667,4,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hòa
16.0,4.0,64.0,2832.0833333333335,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông b
21.0,6.0,126.0,4365.0,1,1.0,1.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,phường bình trị đông b
15.0,4.0,60.0,5625.0,4,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường bình hưng hoà b
15.0,4.0,60.0,3159.5833333333335,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà b
17.0,4.0,69.0,4227.083333333333,5,5.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà a
14.0,5.0,60.0,2569.5833333333335,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà b
14.0,4.0,56.0,4605.833333333333,5,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình hưng hòa
20.0,4.0,80.0,3906.25,4,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường an lạc a
12.0,4.0,48.0,4322.916666666667,3,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình hưng hoà a
17.0,4.0,68.0,3492.5,5,4.0,6.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà b
13.0,4.5,60.0,3958.3333333333335,5,5.0,5.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
6.0,6.0,36.0,3333.3333333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
15.0,5.0,76.0,1918.75,2,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,bàn giao thô,phường bình trị đông
15.0,5.0,76.0,1918.75,2,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông
8.3,4.0,35.0,3154.5833333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà b
16.0,4.0,64.0,2962.0833333333335,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông a
15.0,4.0,60.0,5694.583333333333,3,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình trị đông b
10.0,4.0,40.0,3229.1666666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
13.0,6.0,79.0,2678.75,2,2.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường bình hưng hòa
8.0,4.0,32.0,2539.1666666666665,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông a
11.0,4.5,44.0,4735.0,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường an lạc
9.0,3.0,26.5,4166.666666666667,1,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường tân tạo
18.0,3.2,57.0,4751.666666666667,3,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường an lạc a
16.0,4.0,64.0,3678.3333333333335,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hòa
16.0,4.0,65.0,3711.6666666666665,4,4.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường bình hưng hòa
14.0,5.0,70.0,3125.0,4,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường bình trị đông a
6.0,4.0,24.0,3906.25,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
4.47213595499958,4.47213595499958,20.0,2604.1666666666665,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông
13.5,4.0,53.0,4630.416666666667,5,5.0,4.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
10.0,6.0,60.0,2986.25,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà b
14.0,5.0,70.0,1809.5833333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
4.0,4.0,16.0,2213.3333333333335,2,2.0,2.0,"nhà mặt phố, mặt tiền",sổ chung / công chứng vi bằng,,phường tân tạo
16.0,4.0,64.0,2864.5833333333335,1,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông a
12.5,5.5,70.0,3862.9166666666665,5,5.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường bình hưng hòa
15.0,4.0,60.0,3750.0,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông a
9.0,4.0,36.0,4340.416666666667,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
10.3,3.0,30.0,2777.9166666666665,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông
19.0,4.0,75.0,3500.0,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông
16.5,4.0,66.0,2303.75,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
12.5,4.0,50.0,4041.6666666666665,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình trị đông
18.0,4.0,70.0,2737.9166666666665,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
12.0,4.0,48.0,3645.8333333333335,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hòa
11.0,4.0,44.0,4072.0833333333335,4,3.0,3.0,"nhà ngõ, hẻm",đang chờ sổ,nội thất cao cấp,phường bình trị đông
12.0,4.0,48.0,3298.75,1,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
21.5,4.0,85.5,1705.8333333333333,3,1.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường tân tạo
9.0,3.6,33.0,3724.5833333333335,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình trị đông
14.0,4.0,56.0,5133.75,4,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà a
20.0,4.0,80.0,2812.5,5,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông a
14.0,4.1,54.0,3626.6666666666665,4,3.0,3.0,nhà phố liền kề,đã có sổ,nội thất đầy đủ,phường bình hưng hòa
20.0,4.1,91.0,2266.6666666666665,5,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông
29.0,4.5,130.0,2724.1666666666665,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông b
15.0,4.0,60.0,3819.5833333333335,5,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông a
20.0,5.0,99.0,2925.0,4,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,phường bình hưng hòa
14.5,4.0,58.0,3448.3333333333335,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà b
8.0,4.0,33.0,4267.5,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hòa
16.0,4.0,64.0,4882.916666666667,4,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông b
9.0,3.0,27.0,4089.5833333333335,1,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường tân tạo
8.0,4.0,30.0,2083.3333333333335,2,2.0,2.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,nội thất đầy đủ,phường bình hưng hòa
18.5,5.0,92.0,3895.0,4,2.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường an lạc
12.0,5.2,64.8,2347.0833333333335,2,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông a
10.0,3.5,35.0,2297.5,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường tân tạo
12.0,4.0,48.0,4166.666666666667,5,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông a
12.0,4.0,48.0,2995.0,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình hưng hoà b
28.0,4.1,118.0,2507.0833333333335,3,1.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hòa
12.0,4.0,48.0,4427.083333333333,4,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông a
9.0,4.0,36.0,3472.0833333333335,3,3.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
20.0,4.0,80.0,2916.6666666666665,5,5.0,5.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông a
20.0,4.0,80.0,4270.833333333333,6,5.0,7.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình trị đông a
13.0,4.0,46.0,2716.6666666666665,2,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
12.0,4.0,48.0,3038.3333333333335,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
10.0,4.0,40.0,3104.1666666666665,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường bình trị đông
22.0,3.6,72.0,1446.6666666666667,2,2.0,2.0,"nhà ngõ, hẻm",giấy tờ viết tay,,phường bình hưng hoà a
13.0,4.0,52.0,3605.8333333333335,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông
6.0,2.2,13.0,3525.8333333333335,1,1.0,1.0,"nhà ngõ, hẻm",giấy tờ viết tay,,phường bình trị đông
20.3,4.02,81.0,2546.25,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
9.0,6.0,52.0,3926.25,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hòa
20.0,5.0,100.0,2541.6666666666665,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hòa
18.0,4.4,87.7,3088.3333333333335,3,3.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
10.0,4.0,40.0,3333.3333333333335,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hòa
15.0,5.0,76.0,2192.9166666666665,2,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,bàn giao thô,phường bình trị đông
9.0,3.0,27.0,4089.5833333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường tân tạo
20.0,4.0,80.0,4218.75,8,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông a
18.0,4.0,72.0,3443.3333333333335,4,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,,phường an lạc
12.0,5.0,57.0,5255.833333333333,5,4.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường tân tạo
11.3,4.0,45.0,4027.9166666666665,3,2.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,phường bình hưng hòa
11.0,4.0,42.0,4315.416666666667,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường bình hưng hoà a
7.2,4.2,30.0,2776.25,2,2.0,1.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
24.0,5.0,120.0,3437.5,5,4.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường bình hưng hoà b
22.3,4.0,97.0,3264.5833333333335,4,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường bình hưng hoà b
16.0,4.0,64.0,3841.25,3,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hòa
21.0,4.3,83.0,4267.083333333333,8,5.0,7.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hòa
7.483314773547883,7.483314773547883,56.0,3460.0,3,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông
10.0,3.0,30.0,4152.916666666667,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
13.0,4.0,52.0,3886.25,4,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
13.4,14.5,190.0,2982.5,3,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình trị đông
15.0,4.0,60.0,5000.0,4,5.0,5.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
10.0,3.0,30.0,2569.5833333333335,2,1.0,2.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,nội thất đầy đủ,phường bình hưng hoà b
12.0,4.0,47.6,2582.0833333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường tân tạo
9.0,3.0,27.0,4629.583333333333,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông a
13.0,4.8,62.0,2822.5,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình trị đông
14.0,8.0,108.0,3086.25,5,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông
16.0,5.0,80.0,3385.4166666666665,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường an lạc
12.0,4.0,48.0,4774.166666666667,3,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hòa
14.0,4.5,63.0,2632.0833333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông a
11.0,4.0,44.0,5965.833333333333,5,6.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình trị đông
12.0,4.0,48.0,3472.0833333333335,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
17.0,4.2,68.0,3860.4166666666665,5,3.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
10.0,4.5,45.0,4490.833333333333,4,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường bình trị đông a
14.5,4.5,65.0,3974.1666666666665,6,4.0,7.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
11.5,4.0,46.0,3079.5833333333335,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà b
6.5,4.0,25.0,4100.0,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông
15.0,4.0,60.0,4298.75,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hòa
14.0,4.0,56.0,3534.1666666666665,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông
20.0,5.0,100.0,5625.0,6,4.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình trị đông b
16.0,4.0,64.0,4492.083333333333,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình trị đông a
18.0,4.0,72.0,3703.75,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường tân tạo
19.0,6.0,113.0,4756.666666666667,6,5.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường an lạc
12.0,4.0,48.0,3359.1666666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông
12.0,4.0,48.0,5815.833333333333,4,5.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường an lạc a
12.0,4.0,48.0,3472.0833333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
16.0,4.0,64.0,4036.6666666666665,4,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
13.0,4.0,52.0,4246.666666666667,4,4.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường bình trị đông
10.0,4.0,40.0,2291.6666666666665,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
10.0,5.0,51.0,4085.0,4,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông a
7.0,3.4,27.0,4074.1666666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường an lạc a
17.5,4.0,70.0,2500.0,4,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
10.0,4.0,40.0,2447.9166666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông
16.5,4.0,65.0,3846.25,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông b
14.5,4.0,57.0,3655.0,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông b
14.0,5.0,68.0,3308.75,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường an lạc
28.0,4.0,100.0,2708.3333333333335,2,2.0,1.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà a
19.0,4.0,76.0,3727.9166666666665,4,5.0,4.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
10.0,3.0,30.0,3680.4166666666665,2,1.0,1.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường tân tạo
18.0,4.0,70.0,2529.5833333333335,2,2.0,1.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
12.0,4.0,48.0,4166.666666666667,4,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
10.0,4.0,40.0,4010.4166666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
10.0,4.0,40.0,3750.0,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà b
7.0,4.0,28.0,3645.8333333333335,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình trị đông
10.0,4.0,40.0,5312.5,3,4.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
16.0,4.0,64.0,4036.6666666666665,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà a
11.0,6.0,66.0,3345.8333333333335,2,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hòa
12.0,5.0,60.0,3472.0833333333335,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
